rep,method,learner,orcl,orcl_neigh,fs_specification,kernel,coef_Conventional,coef_Bias-Corrected,coef_Robust,se_Conventional,se_Bias-Corrected,se_Robust,lower_ci_Conventional,lower_ci_Bias-Corrected,lower_ci_Robust,upper_ci_Conventional,upper_ci_Bias-Corrected,upper_ci_Robust,CI width_Conventional,Coverage_Conventional,centered coef_Conventional,CI width_Bias-Corrected,Coverage_Bias-Corrected,centered coef_Bias-Corrected,CI width_Robust,Coverage_Robust,centered coef_Robust
23,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.15823872175433626,0.1692804278849681,0.1692804278849681,0.031007246166932803,0.031007246166932803,0.031007246166932803,0.10037061175669523,0.11141231788732708,0.10850734213801218,0.21610683175197729,0.22714853788260914,0.23005351363192406,0.11573621999528205,True,0.054173824788236236,0.11573621999528205,False,0.06521553091886809,0.12154617149391188,False,0.06521553091886809
23,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.13066300826492389,0.14029818617603323,0.14029818617603323,0.031756683330228144,0.031756683330228144,0.031756683330228144,0.07474187983443838,0.08437705774554773,0.07805623058034257,0.1865841366954094,0.19621931460651876,0.2025401417717239,0.11184225686097103,True,0.026598111298823862,0.11184225686097103,True,0.03623328920993321,0.12448391119138134,True,0.03623328920993321
23,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.18480235292710764,0.20889556973381,0.20889556973381,0.04209369739172317,0.04209369739172317,0.04209369739172317,0.11071681680529244,0.13481003361199478,0.12639343886990495,0.25888788904892285,0.2829811058556252,0.291397700597715,0.1481710722436304,False,0.08073745596100762,0.1481710722436304,False,0.10483067276770996,0.16500426172781008,False,0.10483067276770996
24,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10520511624721926,0.12230679055570355,0.12230679055570355,0.016247317136820833,0.016247317136820833,0.018836220716286815,0.07336095981365,0.09046263412213429,0.08538847634693414,0.13704927268078854,0.1541509469892728,0.15922510476447296,0.06368831286713854,True,0.0011402192811192369,0.06368831286713852,True,0.018241893589603528,0.07383662841753882,True,0.018241893589603528
24,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14162188572147774,0.15062549328860209,0.15062549328860209,0.025091715044135342,0.025091715044135342,0.025091715044135342,0.0949333840923078,0.10393699165943214,0.10144663549175496,0.1883103873506477,0.19731399491777202,0.1998043510854492,0.0933770032583399,True,0.03755698875537772,0.09337700325833988,True,0.04656059632250206,0.09835771559369423,True,0.04656059632250206
24,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14467766714082578,0.1548669946886439,0.1548669946886439,0.027346591758077004,0.027346591758077004,0.027346591758077004,0.09397578161191608,0.1041651091597342,0.10126865974289309,0.19537955266973547,0.2055688802175536,0.2084653296343947,0.10140377105781939,True,0.040612770174725754,0.10140377105781939,False,0.050802097722543876,0.10719666989150162,True,0.050802097722543876
24,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07035793073476071,0.07796103466536224,0.07796103466536224,0.020648514118536788,0.020648514118536788,0.020648514118536788,0.03476560565121879,0.04236870958182032,0.037490690658763315,0.10595025581830263,0.11355335974890415,0.11843137867196116,0.07118465016708383,True,-0.033706966231339314,0.07118465016708383,True,-0.026103862300737787,0.08094068801319784,True,-0.026103862300737787
24,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14031692577273694,0.1585609843422273,0.1585609843422273,0.028912468367197935,0.028912468367197935,0.028912468367197935,0.08958663759005818,0.10783069615954853,0.10189358763836576,0.19104721395541568,0.20929127252490604,0.21522838104608882,0.1014605763653575,True,0.036252028806636916,0.1014605763653575,False,0.05449608737612727,0.11333479340772307,True,0.05449608737612727
25,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.08160750297322396,0.08671219174405685,0.08671219174405685,0.008941560695812287,0.008941560695812287,0.010783360228991656,0.06408236604385296,0.06918705481468586,0.06557719406291161,0.09913263990259495,0.10423732867342785,0.10784718942520209,0.03505027385874199,False,-0.022457393992876065,0.03505027385874199,True,-0.01735270522204317,0.04226999536229048,True,-0.01735270522204317
25,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11839403761439937,0.12436390910318292,0.12436390910318292,0.023137075509826195,0.023137075509826195,0.023137075509826195,0.0752030424301718,0.08117291391895534,0.07901607439633987,0.16158503279862696,0.1675549042874105,0.16971174381002596,0.08638199036845516,True,0.014329140648299349,0.08638199036845515,True,0.020299012137082892,0.09069566941368609,True,0.020299012137082892
25,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11464535146335463,0.1219609265266252,0.1219609265266252,0.02759943670469427,0.02759943670469427,0.02759943670469427,0.06401618405580925,0.07133175911907982,0.06786702459183161,0.1652745188709,0.17259009393417057,0.1760548284614188,0.10125833481509075,True,0.010580454497254602,0.10125833481509075,True,0.017896029560525176,0.10818780386958718,True,0.017896029560525176
25,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10428275035528481,0.11176991418510003,0.11176991418510003,0.029824235731649648,0.029824235731649648,0.029824235731649648,0.05407256703666876,0.06155973086648398,0.05331548628463413,0.15449293367390085,0.1619800975037161,0.17022434208556592,0.10042036663723208,True,0.00021785338918478558,0.10042036663723211,True,0.007705017219000007,0.11690885580093179,True,0.007705017219000007
25,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.09563636986681781,0.11186742230506859,0.11186742230506859,0.02643294497074731,0.02643294497074731,0.02643294497074731,0.05131125071532637,0.06754230315357715,0.06005980215707471,0.13996148901830924,0.15619254145656003,0.16367504245306247,0.08865023830298287,True,-0.008428527099282213,0.08865023830298288,True,0.007802525338968566,0.10361524029598776,True,0.007802525338968566
26,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11515229937790569,0.13507032693510612,0.13507032693510612,0.015865751577291778,0.015865751577291778,0.018601455375140154,0.08405599769875426,0.10397402525595469,0.09861214433980242,0.14624860105705714,0.16616662861425757,0.17152850953040982,0.062192603358302886,True,0.011087402411805669,0.062192603358302886,True,0.0310054299690061,0.0729163651906074,True,0.0310054299690061
26,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.15377476288127498,0.1654291482269015,0.1654291482269015,0.03230227793477238,0.03230227793477238,0.03230227793477238,0.0939764394490638,0.10563082479469031,0.10211784685614475,0.21357308631348615,0.22522747165911267,0.22874044959765824,0.11959664686442235,True,0.049709865915174956,0.11959664686442235,False,0.06136425126080147,0.1266226027415135,True,0.06136425126080147
26,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.15382184623676176,0.1639754278861119,0.1639754278861119,0.03130577325825852,0.03130577325825852,0.03130577325825852,0.0953688426109969,0.10552242426034705,0.10261723979174807,0.21227484986252662,0.22242843151187677,0.22533361598047574,0.11690600725152972,True,0.04975694927066174,0.11690600725152972,False,0.05991053092001189,0.12271637618872767,True,0.05991053092001189
26,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.09448971639374502,0.10513859200132228,0.10513859200132228,0.024949440212381768,0.024949440212381768,0.024949440212381768,0.0524520408984573,0.06310091650603455,0.05623858775061866,0.13652739188903273,0.14717626749661,0.1540385962520259,0.08407535099057543,True,-0.009575180572355,0.08407535099057545,True,0.0010736950352222552,0.09780000850140724,True,0.0010736950352222552
26,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10188696873267478,0.11838570538976856,0.11838570538976856,0.02450305012469834,0.02450305012469834,0.02450305012469834,0.0609069134311925,0.07740565008828629,0.07036060963398014,0.14286702403415705,0.15936576069125083,0.16641080114555698,0.08196011060296454,True,-0.002177928233425247,0.08196011060296454,True,0.014320808423668535,0.09605019151157684,True,0.014320808423668535
27,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.0903817193132555,0.10032060565141085,0.10032060565141085,0.014558954502094025,0.014558954502094025,0.01767604828942687,0.06184669283659394,0.07178557917474929,0.06567618761514335,0.11891674578991707,0.1288556321280724,0.13496502368767835,0.057070052953323125,True,-0.01368317765284452,0.057070052953323125,True,-0.0037442913146891743,0.069288836072535,True,-0.0037442913146891743
27,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10565056237734394,0.11009577077530887,0.11009577077530887,0.042021133419369486,0.042021133419369486,0.042021133419369486,0.02953675451278308,0.03398196291074801,0.02773586268379223,0.18176437024190478,0.18620957863986973,0.19245567886682552,0.1522276157291217,True,0.001585665411243914,0.15222761572912172,True,0.006030873809208845,0.16471981618303327,True,0.006030873809208845
27,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.1152017868462173,0.12225480564902798,0.12225480564902798,0.03893380280479834,0.03893380280479834,0.03893380280479834,0.04353048880720935,0.05058350761002002,0.04594595437043869,0.18687308488522525,0.19392610368803592,0.19856365692761727,0.14334259607801592,True,0.011136889880117282,0.14334259607801592,True,0.018189908682927955,0.15261770255717858,True,0.018189908682927955
27,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.05328907332193399,0.05517149933559547,0.05517149933559547,0.024473110755671778,0.024473110755671778,0.024473110755671778,0.012842993927361337,0.014725419941022812,0.007205083664818958,0.09373515271650665,0.09561757873016813,0.10313791500637198,0.08089215878914531,False,-0.05077582364416603,0.08089215878914532,False,-0.048893397630504556,0.09593283134155303,False,-0.048893397630504556
27,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.052799660021598804,0.05893595220560058,0.05893595220560058,0.023791891019099853,0.023791891019099853,0.023791891019099853,0.014306910649228552,0.020443202833230326,0.012304702684062904,0.09129240939396906,0.09742870157797083,0.10556720172713825,0.0769854987447405,False,-0.05126523694450122,0.0769854987447405,False,-0.045128944760499445,0.09326249904307535,True,-0.045128944760499445
28,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.12974766820521866,0.14987955879573273,0.14987955879573273,0.018461472497734305,0.018461472497734305,0.021815580127404553,0.0935638470080827,0.11369573759859677,0.10712180744417207,0.1659314894023546,0.18606337999286868,0.19263731014729338,0.0723676423942719,True,0.025682771239118635,0.0723676423942719,False,0.0458146618296327,0.0855155027031213,False,0.0458146618296327
28,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.18705218361273082,0.20317244921801644,0.20317244921801644,0.04418711321981414,0.04418711321981414,0.04418711321981414,0.1060337767436943,0.12215404234897992,0.11656729872638702,0.26807059048176735,0.28419085608705297,0.2897775997096459,0.16203681373807305,False,0.0829872866466308,0.16203681373807305,False,0.09910755225191642,0.17321030098325887,False,0.09910755225191642
28,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.17188194246247307,0.18303662040572413,0.18303662040572413,0.03357839567105852,0.03357839567105852,0.03357839567105852,0.10887243044082633,0.12002710838407739,0.11722417423181378,0.2348914544841198,0.2460461324273709,0.2488490665796345,0.12601902404329346,False,0.06781704549637305,0.12601902404329351,False,0.07897172343962411,0.1316248923478207,False,0.07897172343962411
28,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11353346710613188,0.124410773937143,0.124410773937143,0.03508555203420638,0.03508555203420638,0.03508555203420638,0.05390084956015878,0.0647781563911699,0.05564435557239247,0.17316608465210498,0.1840433914831161,0.19317719230189354,0.1192652350919462,True,0.009468570140031857,0.1192652350919462,True,0.02034587697104298,0.13753283672950106,True,0.02034587697104298
28,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.1081787680940467,0.11692638682267614,0.11692638682267614,0.031240576269764685,0.031240576269764685,0.031240576269764685,0.05474623855565221,0.06349385728428165,0.055695982477660694,0.1616112976324412,0.17035891636107064,0.1781567911676916,0.10686505907678899,True,0.004113871127946672,0.10686505907678899,True,0.01286148985657612,0.1224608086900309,True,0.01286148985657612
29,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10583794809301003,0.12532792503527865,0.12532792503527865,0.014596374924701986,0.014596374924701986,0.017514229739554948,0.0772295789357506,0.09671955587801921,0.09100066552879062,0.13444631725026945,0.15393629419253807,0.1596551845417667,0.05721673831451886,True,0.001773051126910008,0.05721673831451886,True,0.021263028069178624,0.06865451901297608,True,0.021263028069178624
29,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14428248794545917,0.15326021397645048,0.15326021397645048,0.03427394775731757,0.03427394775731757,0.03427394775731757,0.07985230097579848,0.0888300270067898,0.08608451076410069,0.20871267491511986,0.21769040094611117,0.2204359171888003,0.12886037393932137,True,0.04021759097935915,0.12886037393932137,True,0.04919531701035046,0.13435140642469962,True,0.04919531701035046
29,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.1526709958328274,0.16272346502348176,0.16272346502348176,0.03535916045562708,0.03535916045562708,0.03535916045562708,0.08631294524041795,0.09636541443107231,0.0934207840068798,0.21902904642523685,0.22908151561589118,0.2320261460400837,0.1327161011848189,True,0.04860609886672737,0.13271610118481886,True,0.05865856805738173,0.1386053620332039,True,0.05865856805738173
29,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.0982512786037317,0.10969162938483024,0.10969162938483024,0.02918784803534333,0.02918784803534333,0.02918784803534333,0.046939200548588814,0.05837955132968735,0.052484498449329134,0.1495633566588746,0.1610037074399731,0.16689876032033135,0.10262415611028579,True,-0.005813618362368322,0.10262415611028576,True,0.005626732418730213,0.11441426187100222,True,0.005626732418730213
29,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.13006204919476896,0.14840441611319785,0.14840441611319785,0.037849540630732606,0.037849540630732606,0.037849540630732606,0.06508747047640662,0.0834298373948355,0.0742206796455765,0.1950366279131313,0.2133789948315602,0.2225881525808192,0.1299491574367247,True,0.02599715222866894,0.1299491574367247,True,0.04433951914709783,0.14836747293524272,True,0.04433951914709783
30,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.09554933911620582,0.11293486614269313,0.11293486614269313,0.016684498310859268,0.016684498310859268,0.020233857244936905,0.06284832332680229,0.0802338503532896,0.07327723467429195,0.12825035490560935,0.14563588193209664,0.1525924976110943,0.06540203157880706,True,-0.008515557849894204,0.06540203157880704,True,0.008869969176593107,0.07931526293680236,True,0.008869969176593107
30,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14093716572948553,0.15306491985738624,0.15306491985738624,0.03897011175874658,0.03897011175874658,0.03897011175874658,0.06915380404590032,0.08128155817380103,0.07668490433674208,0.21272052741307074,0.22484828154097145,0.2294449353780304,0.1435667233671704,True,0.03687226876338551,0.1435667233671704,True,0.049000022891286216,0.15276003104128832,True,0.049000022891286216
30,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14362470365076385,0.15329291377894624,0.15329291377894624,0.03923313623816773,0.03923313623816773,0.03923313623816773,0.07036652206370057,0.08003473219188297,0.07639737975158423,0.21688288523782712,0.22655109536600954,0.23018844780630826,0.14651636317412653,True,0.03955980668466383,0.14651636317412658,True,0.04922801681284622,0.15379106805472403,True,0.04922801681284622
30,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.06940985007061656,0.07902818843865007,0.07902818843865007,0.025259410877933847,0.025259410877933847,0.025259410877933847,0.02580075637353807,0.03541909474157158,0.029520652847200464,0.11301894376769506,0.12263728213572857,0.1285357240300997,0.08721818739415699,True,-0.03465504689548346,0.08721818739415699,True,-0.02503670852744995,0.09901507118289923,True,-0.02503670852744995
30,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07053712128092475,0.0846328859936317,0.0846328859936317,0.022878098982908785,0.022878098982908785,0.022878098982908785,0.03247495775614014,0.04657072246884709,0.039792635952388036,0.10859928480570935,0.12269504951841631,0.12947313603487537,0.0761243270495692,True,-0.03352777568517527,0.07612432704956923,True,-0.019432010972468328,0.08968050008248733,True,-0.019432010972468328
31,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11959901819076833,0.13472479723543443,0.13472479723543443,0.01735439181193717,0.01735439181193717,0.019826938718186405,0.08558503526577467,0.10071081431044077,0.09586471142410632,0.15361300111576198,0.1687387801604281,0.17358488304676253,0.06802796584998731,True,0.01553412122466831,0.06802796584998733,True,0.030659900269334406,0.07772017162265621,True,0.030659900269334406
31,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.15399930110557483,0.17233470977528847,0.17233470977528847,0.028801315837120665,0.028801315837120665,0.028801315837120665,0.10471418152930684,0.12304959019902048,0.11588516802716889,0.20328442068184283,0.22161982935155647,0.22878425152340806,0.09857023915253599,False,0.04993440413947481,0.09857023915253599,False,0.06826981280918845,0.11289908349623917,False,0.06826981280918845
31,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14914800430755112,0.16793389662425723,0.16793389662425723,0.02913931722840545,0.02913931722840545,0.02913931722840545,0.09945398389291202,0.11823987620961812,0.11082188432249504,0.19884202472219023,0.21762791703889633,0.22504590892601942,0.09938804082927821,True,0.0450831073414511,0.09938804082927821,False,0.0638689996581572,0.11422402460352438,False,0.0638689996581572
31,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07833402293636058,0.0905383289257249,0.0905383289257249,0.020131148102985323,0.020131148102985323,0.020131148102985323,0.04440575359234359,0.056610059581707915,0.051082003676431835,0.11226229228037757,0.12446659826974188,0.12999465417501796,0.06785653868803398,True,-0.025730874029739448,0.06785653868803396,True,-0.013526568040375123,0.07891265049858612,True,-0.013526568040375123
31,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.08852161347714277,0.10587659448024771,0.10587659448024771,0.01936957294192281,0.01936957294192281,0.01936957294192281,0.056525796569145074,0.07388077757225,0.06791292911815747,0.12051743038514046,0.1378724113882454,0.14384025984233795,0.06399163381599537,True,-0.015543283488957255,0.0639916338159954,True,0.0018116975141476838,0.07592733072418048,True,0.0018116975141476838
32,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.08752786222765284,0.09873733429069301,0.09873733429069301,0.014923087886394263,0.014923087886394263,0.01794231266852446,0.058279147432194124,0.0694886194952343,0.06357104766102831,0.11677657702311156,0.12798604908615172,0.1339036209203577,0.05849742959091744,True,-0.016537034738447184,0.058497429590917416,True,-0.005327562675407016,0.0703325732593294,True,-0.005327562675407016
32,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.16275667973775518,0.17522791718875053,0.17522791718875053,0.04697099205974482,0.04697099205974482,0.04697099205974482,0.07514295614641303,0.08761419359740838,0.08316646443353382,0.2503704033290973,0.26284164078009264,0.26728936994396724,0.1752274471826843,True,0.058691782771655154,0.17522744718268427,True,0.0711630202226505,0.18412290551043342,True,0.0711630202226505
32,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.18382000083259534,0.1995650553473958,0.1995650553473958,0.05473280068706762,0.05473280068706762,0.05473280068706762,0.08195006556405268,0.09769512007885314,0.09229073722773413,0.285689936101138,0.3014349906159385,0.3068393734670575,0.20373987053708534,True,0.07975510386649531,0.20373987053708534,True,0.09550015838129577,0.21454863623932335,True,0.09550015838129577
32,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.0928300843154699,0.09968535119979063,0.09968535119979063,0.03181221764856136,0.03181221764856136,0.03181221764856136,0.037868448348078655,0.044723715232399396,0.03733455034026088,0.14779172028286114,0.15464698716718187,0.16203615205932037,0.10992327193478249,True,-0.01123481265063013,0.10992327193478246,True,-0.0043795457663093895,0.12470160171905949,True,-0.0043795457663093895
32,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10806486567201214,0.12391139985854106,0.12391139985854106,0.03562055543965332,0.03562055543965332,0.03562055543965332,0.04688462579836951,0.06273115998489844,0.05409639408750824,0.16924510554565475,0.18509163973218368,0.19372640562957388,0.12236047974728524,True,0.003999968705912113,0.12236047974728524,True,0.01984650289244104,0.13963001154206564,True,0.01984650289244104
33,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07233392950922195,0.07792581830900475,0.07792581830900475,0.010558360288585755,0.010558360288585755,0.012727878614708012,0.051639923607795936,0.057231812407578735,0.05297963462457949,0.09302793541064797,0.09861982421043075,0.10287200199343,0.04138801180285203,False,-0.031730967456878076,0.041388011802852016,False,-0.026139078657095277,0.049892367368850506,False,-0.026139078657095277
33,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07145110297997519,0.07240551220647082,0.07240551220647082,0.02901723695625614,0.02901723695625614,0.02901723695625614,0.01719018033152373,0.018144589558019363,0.015532772841344127,0.12571202562842665,0.12666643485492227,0.1292782515715975,0.10852184529690292,True,-0.03261379398612484,0.1085218452969029,True,-0.031659384759629206,0.11374547873025337,True,-0.031659384759629206
33,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07961032141164862,0.08186200813228507,0.08186200813228507,0.026591542912244873,0.026591542912244873,0.026591542912244873,0.029399001757294305,0.03165068847793076,0.029743541730933777,0.1298216410660029,0.13207332778663938,0.13398047453363637,0.10042263930870861,True,-0.024454575554451408,0.10042263930870862,True,-0.02220288883381495,0.1042369328027026,True,-0.02220288883381495
33,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07692415708755544,0.08121077774320902,0.08121077774320902,0.03530630594722656,0.03530630594722656,0.03530630594722656,0.01697381136640925,0.021260432022062827,0.012011689659492647,0.13687450280870164,0.14116112346435522,0.1504098658269254,0.1199006914422924,True,-0.02714073987854458,0.1199006914422924,True,-0.022854119222891003,0.13839817616743275,True,-0.022854119222891003
33,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07969989096182435,0.09235354119103244,0.09235354119103244,0.02945920770165403,0.02945920770165403,0.02945920770165403,0.030921676546041735,0.04357532677524982,0.034614555082705556,0.12847810537760695,0.14113175560681507,0.15009252729935932,0.09755642883156522,True,-0.02436500600427567,0.09755642883156525,True,-0.011711355775067586,0.11547797221665376,True,-0.011711355775067586
34,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14943047510213475,0.17382510147601848,0.17382510147601848,0.019121334379376468,0.019121334379376468,0.0222424502198048,0.11195334838220933,0.13634797475609306,0.13023070011727605,0.18690760182206018,0.2113022281959439,0.2174195028347609,0.07495425343985085,False,0.04536557813603473,0.07495425343985085,False,0.06976020450991846,0.08718880271748486,False,0.06976020450991846
34,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.16874047489102156,0.178805465855298,0.178805465855298,0.02676076660275073,0.02676076660275073,0.02676076660275073,0.11879191610129719,0.12885690706557362,0.12635532711522426,0.21868903368074594,0.22875402464502237,0.23125560459537173,0.09989711757944875,False,0.06467557792492154,0.09989711757944875,False,0.07474056888919797,0.10490027748014746,False,0.07474056888919797
34,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.15601650952298024,0.16391499941805798,0.16391499941805798,0.02796719615472455,0.02796719615472455,0.02796719615472455,0.10375567515202633,0.11165416504710407,0.10910030220623078,0.20827734389393415,0.2161758337890119,0.21872969662988517,0.10452166874190782,True,0.05195161255688022,0.10452166874190782,False,0.05985010245195796,0.1096293944236544,False,0.05985010245195796
34,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10497086897064288,0.11212985488263642,0.11212985488263642,0.02765988292071458,0.02765988292071458,0.02765988292071458,0.0572998157406286,0.06445880165262213,0.05791748054144129,0.15264192220065717,0.1598009081126507,0.16634222922383157,0.09534210646002858,True,0.0009059720045428571,0.09534210646002858,True,0.0080649579165364,0.10842474868239028,True,0.0080649579165364
34,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.13388704550593358,0.15560241081132697,0.15560241081132697,0.03117657330844761,0.03117657330844761,0.03117657330844761,0.08215588889252698,0.10387125419792037,0.0944974499653969,0.1856182021193402,0.20733356742473358,0.21670737165725706,0.10346231322681321,True,0.02982214853983356,0.10346231322681321,True,0.05153751384522695,0.12220992169186017,True,0.05153751384522695
35,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.10674242753299445,0.12795444625031085,0.12795444625031085,0.017313103221410928,0.017313103221410928,0.020422391495922537,0.07280936875840466,0.09402138747572106,0.0879272944401256,0.14067548630758425,0.16188750502490065,0.16798159806049612,0.0678661175491796,True,0.0026775305668944316,0.0678661175491796,True,0.02388954928421083,0.08005430362037051,True,0.02388954928421083
35,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.16408744990844415,0.18174648445361327,0.18174648445361327,0.07164609660151271,0.07164609660151271,0.07164609660151271,0.03269389466486064,0.05035292921002976,0.0413227154817708,0.2954810051520277,0.3131400396971968,0.32217025342545574,0.2627871104871671,True,0.060022552942344126,0.262787110487167,True,0.07768158748751325,0.28084753794368494,True,0.07768158748751325
35,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.14145743193484114,0.15548975786600774,0.15548975786600774,0.07171631629144196,0.07171631629144196,0.07171631629144196,0.010157351092736522,0.024189677023903122,0.01492836083089838,0.27275751277694577,0.28678983870811237,0.2960511549011171,0.26260016168420924,True,0.03739253496874112,0.26260016168420924,True,0.05142486089990772,0.28112279407021873,True,0.05142486089990772
35,rdflex,lgbm,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.07070113457708417,0.06094095789857467,0.06094095789857467,0.03342067677730692,0.03342067677730692,0.03342067677730692,0.014057804729110529,0.004297628050601028,-0.004562364923901045,0.1273444644250578,0.1175842877465483,0.12644428072105038,0.11328665969594728,True,-0.03336376238901585,0.11328665969594728,True,-0.04312393906752535,0.13100664564495143,True,-0.04312393906752535
35,rdflex,stacking_regressor,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.13140580438695906,0.1491503847623481,0.1491503847623481,0.05005902288722229,0.05005902288722229,0.05005902288722229,0.04466702731697195,0.06241160769236098,0.05103650280212614,0.21814458145694618,0.23588916183233521,0.24726426672257007,0.17347755413997423,True,0.02734090742085904,0.17347755413997423,True,0.045085487796248075,0.19622776392044394,True,0.045085487796248075
36,rdrobust,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.11522762042279837,0.1386871709020205,0.1386871709020205,0.016308464295037073,0.016308464295037073,0.019514571836333244,0.08326361776136831,0.10672316824059044,0.1004393129290877,0.14719162308422842,0.17065117356345058,0.17693502887495333,0.06392800532286011,True,0.011162723456698345,0.06392800532286014,False,0.03462227393592049,0.07649571594586563,True,0.03462227393592049
36,rdflex,linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.16387165477891252,0.176149862469993,0.176149862469993,0.035967417736870046,0.035967417736870046,0.035967417736870046,0.09659705926690974,0.10887526695799023,0.10565501908882058,0.2311462502909153,0.2434244579819958,0.24664470585116544,0.13454919102400553,True,0.0598067578128125,0.1345491910240056,False,0.07208496550389298,0.14098968676234486,False,0.07208496550389298
36,rdflex,global_linear,0.10406489696610002,0.09261744966442953,cutoff,triangular,0.18553044864093432,0.1996063941093155,0.1996063941093155,0.04004560969871798,0.04004560969871798,0.04004560969871798,0.11067803483015803,0.12475398029853921,0.12111844136088036,0.2603828624517106,0.2744588079200918,0.27809434685775064,0.14970482762155257,False,0.0814655516748343,0.1497048276215526,False,0.09554149714321547,0.1569759054968703,False,0.09554149714321547
