setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0975_conventional,ci_0025_robust,ci_0975_robust,ci_0025_bias_corrected,ci_0975_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4970793724060059,,-0.08644167406044845,-0.08701470091239714,-0.08701470091239714,0.007296219389734751,0.007296219389734751,0.01164470222895538,-0.10074200128763137,-0.07214134683326552,-0.10983789789184298,-0.06419150393295131,-0.10131502813958007,-0.07271437368521422,82,2879715912,True,True,False,yieldimprovement,[]
distance_intent2treat_explained_subrule,rdrobustnocovs,0.05379152297973633,,-0.07995234233524062,-0.08528770368085192,-0.08528770368085192,0.017410623042953783,0.021366894332380537,0.017410623042953783,-0.1140765364478332,-0.045828148222648045,-0.12716604703379078,-0.043409360327913066,-0.1194118977934445,-0.051163509568259345,27,4285362377,False,True,True,distance,[]
boundarymindist_intent2treat_explained,rdflex_local_linear,0.8325223922729492,,-0.07432629590249472,-0.07593145790347708,-0.07593145790347708,0.013880423707685838,0.013880423707685838,0.01592985204847371,-0.10153142645971489,-0.04712116534527455,-0.10715339419753715,-0.044709521609417005,-0.10313658846069725,-0.04872632734625691,53,1722995083,False,True,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,oracle_kernel,26.830951929092407,,-0.08732038815809678,,,,,,,,,,,,6,3271189345,True,True,False,yieldimprovement,[]
distance_intent2treat_explained_subrule,rdrobustnocovs,0.06099963188171387,,-0.0661543770160512,-0.06564815072021934,-0.06564815072021934,0.011789344636681189,0.015469710380874085,0.011789344636681189,-0.08926106790527678,-0.04304768612682562,-0.09596822591799795,-0.03532807552244074,-0.08875484160944493,-0.042541459830993764,98,193035875,False,True,True,distance,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.30710268020629883,,-0.03603216426056825,-0.03612319924642632,-0.03612319924642632,0.01872980025285873,0.01879370312945639,0.01872980025285873,-0.07274189819380056,0.0006775696726640523,-0.07295818051629854,0.000711782023445906,-0.07283293317965862,0.0005865346868059867,22,1572183024,True,False,False,boundarymindist,[]
distance_fuzzy_explained,oracle_neighbour,5.0067901611328125e-05,,-0.11201636762174871,,,,,,,,,,,,58,2773118945,True,True,False,distance,[]
distance_intent2treat_explained_subrule,oracle_neighbour,3.552436828613281e-05,,-0.046614372587877484,,,,,,,,,,,,94,4106545058,False,True,True,distance,[]
boundarymindist_intent2treat_unexplained,rdrobust,1.7985999584197998,,-0.034688034886302295,-0.038773652611406036,-0.038773652611406036,0.010029962004447963,0.011722255634994686,0.010029962004447963,-0.05434639918132547,-0.015029670591279118,-0.06174885147356732,-0.01579845374924475,-0.05843201690642921,-0.01911528831638286,75,1198695184,False,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.003609180450439453,Matrix is not positive definite,,,,,,,,,,,,,58,2773118945,False,True,True,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdrobust,2.1379971504211426,,-0.03293782126624258,-0.030432312033718288,-0.030432312033718288,0.013610331510644863,0.0151248010001896,0.013610331510644863,-0.05961358084475714,-0.006262061687728023,-0.06007637726742529,-0.0007882468000112858,-0.057108071612232844,-0.0037565524552037287,37,29749431,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,82.09579920768738,,-0.045426131654741735,-0.04487171533704926,-0.04487171533704926,0.015276332161260037,0.015276332161260037,0.017012583184213715,-0.07536719250668233,-0.015485070802801138,-0.0782157656620999,-0.01152766501199863,-0.07481277618898986,-0.014930654485108667,58,2773118945,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,46.864670515060425,,-0.033277837336297966,-0.0273175277800009,-0.0273175277800009,0.0038172014843464806,0.0038172014843464806,0.005939474681225364,-0.0407594147673499,-0.02579625990524603,-0.038958684242290126,-0.015676371317711667,-0.03479910521105284,-0.01983595034894896,45,2435261987,False,True,False,yieldimprovement,[]
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,20.229337692260742,,-0.07259292528137518,-0.06962255136110657,-0.06962255136110657,0.012193253014715152,0.012193253014715152,0.013911732585276811,-0.09649126204460132,-0.04869458851814904,-0.09688904619080141,-0.04235605653141172,-0.09352088812433271,-0.04572421459788043,22,1572183024,False,True,True,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_lgbm,5.79696249961853,,-0.07913125048451453,-0.07489001564419925,-0.07489001564419925,0.017336857814652107,0.017336857814652107,0.02011216449813014,-0.11311086740632445,-0.04515163356270461,-0.11430913371167942,-0.03547089757671909,-0.10886963256600918,-0.040910398722389336,39,769159380,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_global_linear,0.7950763702392578,,-0.03024090338374467,-0.027425520875798647,-0.027425520875798647,0.008826618799557933,0.008826618799557933,0.010154098271568407,-0.04754075833614239,-0.012941048431346955,-0.04732718778355314,-0.007523853968044156,-0.04472537582819636,-0.010125665923400931,78,941831014,False,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.4417729377746582,,-0.08104731176711244,-0.07983484076671964,-0.07983484076671964,0.038253465368011476,0.038253465368011476,0.044862153077256654,-0.15602272617226517,-0.006071897361959705,-0.16776304506706544,0.008093363533626163,-0.15481025517187236,-0.0048594263615669014,79,2058108915,True,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00011658668518066406,,-0.0934781770140215,,,,,,,,,,,,50,952497169,True,True,False,yieldimprovement,[]
distance_fuzzy_explained,rdrobustnocovs,0.22470426559448242,,-0.06789973764490802,-0.07290185538388991,-0.07290185538388991,0.014505046525736006,0.017715675469419188,0.014505046525736006,-0.09632910642942843,-0.03947036886038761,-0.10762394126575123,-0.03817976950202858,-0.10133122416841031,-0.0444724865993695,68,679280932,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.5163013935089111,,-0.026542557633851556,-0.04361813803113146,-0.04361813803113146,0.024540022641625206,0.024540022641625206,0.02794976046029685,-0.07464011819123444,0.021555002923531325,-0.09839866190983493,0.01116238584757201,-0.09171569858851433,0.004479422526251421,45,2435261987,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.32379913330078125,,-0.02141703640225226,-0.02139110597402193,-0.02139110597402193,0.018739962315817434,0.018789223874337152,0.018739962315817434,-0.05814668761289225,0.015312614808387734,-0.05821730806518288,0.015435096117139026,-0.05812075718466192,0.015338545236618064,52,1471467827,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,oracle_kernel,46.86044192314148,,-0.040709419031966794,,,,,,,,,,,,37,29749431,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdrobust,1.7925937175750732,,-0.05386822972782304,-0.06271225603706056,-0.06271225603706056,0.011547229399782687,0.014318040699781109,0.011547229399782687,-0.07650038347261917,-0.03123607598302691,-0.0907751001378102,-0.03464941193631091,-0.08534440978185669,-0.04008010229226443,41,708335512,False,False,False,boundarymindist,[]
distance_fuzzy_explained,rdrobust,1.242180585861206,,-0.04812662473180407,-0.043710264264418354,-0.043710264264418354,0.018344931223188383,0.021336093301976763,0.018344931223188383,-0.08408202922811761,-0.01217122023549052,-0.0855282387070791,-0.0018922898217576187,-0.0796656687607319,-0.007754859768104805,10,1959717888,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,oracle_kernel,32.411890268325806,,-0.06322255026242156,,,,,,,,,,,,46,606924150,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdrobust,1.30851411819458,,-0.030206773507106068,-0.030846102684699468,-0.030846102684699468,0.01008445570754357,0.012430462618331443,0.01008445570754357,-0.049971943497580856,-0.010441603516631284,-0.055209361727800554,-0.006482843641598381,-0.05061127267517425,-0.011080932694224683,71,2835651271,False,True,False,distance,[]
boundarypoint,rdrobust,0.6972815990447998,Matrix is not positive definite,,,,,,,,,,,,,28,2932894963,True,True,False,boundarypoint,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,46.38151979446411,,-0.03424859609361454,-0.032789342464835475,-0.032789342464835475,0.007047604819371041,0.007047604819371041,0.008302889415408498,-0.048061647716852694,-0.020435544470376384,-0.04906270668665495,-0.016515978243015993,-0.04660239408807363,-0.01897629084159732,47,1940935336,False,True,False,distance,[]
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.2986752986907959,,-0.048994715712559866,-0.04569871567847772,-0.04569871567847772,0.003972547812969607,0.0066243808612853824,0.003972547812969607,-0.056780766352843653,-0.04120866507227608,-0.05868226358647349,-0.032715167770481945,-0.053484766318761506,-0.03791266503819393,77,2705478053,False,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,rdflex_global_linear,0.8780105113983154,,-0.04227824631286567,-0.04091470397953771,-0.04091470397953771,0.014814850559051337,0.014814850559051337,0.016429650439045672,-0.07131481984494938,-0.013241672780781963,-0.07311622711864992,-0.008713180840425508,-0.06995127751162142,-0.011878130447454005,34,3216405119,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,5.1975250244140625e-05,,-0.0450889665175378,,,,,,,,,,,,1,3629568596,False,True,True,yieldimprovement,[]
yieldimprovement_fuzzy_explained,oracle_kernel,26.835662603378296,,-0.08117067135639486,,,,,,,,,,,,98,193035875,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0036153793334960938,Matrix is not positive definite,,,,,,,,,,,,,44,1760751290,False,True,True,yieldimprovement,[]
distance_intent2treat_explained,rdflex_global_linear,0.7510673999786377,,-0.029263759987746135,-0.026380913223917946,-0.026380913223917946,0.009889018958828969,0.009889018958828969,0.011624467877740888,-0.0486458809894847,-0.009881638986007572,-0.04916445160373284,-0.0035973748441030483,-0.04576303422565651,-0.006998792222179383,87,3903000100,False,True,False,distance,[]
boundarypoint,rdflex_stacking_lgbm,0.004420757293701172,Matrix is not positive definite,,,,,,,,,,,,,58,2773118945,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4840061664581299,,-0.079133778930117,-0.07509992231185852,-0.07509992231185852,0.006639683103095214,0.006639683103095214,0.010497908277286963,-0.09214731868094277,-0.06612023917929123,-0.09567544444834589,-0.054524400175371156,-0.08811346206268429,-0.06208638256103276,90,4221424199,True,True,False,yieldimprovement,[]
distance_intent2treat_explained_subrule,oracle_neighbour,3.4809112548828125e-05,,-0.04371795660555344,,,,,,,,,,,,46,606924150,False,True,True,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_lgbm,3.1034727096557617,,-0.028750244889203545,-0.03274995378944702,-0.03274995378944702,0.01066849576928493,0.01066849576928493,0.01249217128316597,-0.04966011236621995,-0.007840377412187145,-0.057234159593157835,-0.008265747985736205,-0.05365982126646342,-0.01184008631243062,14,2740623656,False,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.4560418128967285,,-0.054465734711261614,-0.03794356907636434,-0.03794356907636434,0.05633218345225713,0.05633218345225713,0.06779757774724512,-0.1648747854481888,0.05594331602566557,-0.17082437970001899,0.0949372415472903,-0.1483526198132915,0.07246548166056284,98,193035875,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,oracle_kernel,48.427746057510376,,-0.06445866500906608,,,,,,,,,,,,89,73930389,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_explained,oracle_kernel,29.087404489517212,,-0.0668333340223014,,,,,,,,,,,,48,3097302936,False,True,False,boundarymindist,[]
boundarypoint,rdflex_lgbm,0.004240274429321289,Matrix is not positive definite,,,,,,,,,,,,,28,2932894963,True,True,False,boundarypoint,[]
distance_intent2treat_explained,oracle_neighbour,5.364418029785156e-05,,-0.10916971302167666,,,,,,,,,,,,65,2429958661,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.8839168548583984,,-0.02006525036764336,-0.023349455903857005,-0.023349455903857005,0.012511982493528513,0.012511982493528513,0.014753623753823117,-0.0445882854301549,0.004457784694868187,-0.05226602710280495,0.005567115295090942,-0.04787249096636855,0.0011735791586545419,6,3271189345,False,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,oracle_neighbour,3.814697265625e-05,,-0.058815192743764344,,,,,,,,,,,,22,1572183024,False,True,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_lgbm,5.332058906555176,,-0.07530278955453364,-0.07703601588100731,-0.07703601588100731,0.01681172123020705,0.01681172123020705,0.019804879366648525,-0.10825315768386687,-0.04235242142520041,-0.11585286615779886,-0.03821916560421576,-0.10998638401034053,-0.04408564775167408,0,3182414962,True,True,False,distance,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.06144404411315918,Matrix is not positive definite,,,,,,,,,,,,,29,3574899382,False,True,True,yieldimprovement,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00011706352233886719,,-0.09273287484679293,,,,,,,,,,,,57,1538996468,True,True,False,yieldimprovement,[]
boundarymindist_intent2treat_unexplained,oracle_neighbour,4.124641418457031e-05,,-0.11364323507180685,,,,,,,,,,,,35,2617095959,False,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.4377367496490479,,-0.07110542649313507,-0.08005392105829122,-0.08005392105829122,0.02561702117103216,0.02561702117103216,0.03227069168253746,-0.12131386537955818,-0.020896987606711957,-0.14330331451226092,-0.01680452760432151,-0.13026235994471433,-0.029845482171868103,29,3574899382,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_local_linear,0.8059968948364258,,-0.027541736918416746,-0.02470746400622939,-0.02470746400622939,0.007948195923876156,0.007948195923876156,0.008837218077485076,-0.043119914671282074,-0.011963559165551418,-0.04202809316162644,-0.007386834850832344,-0.040285641759094715,-0.009129286253364063,25,359646364,False,True,False,distance,[]
distance_fuzzy_explained,rdrobust,1.3502981662750244,,-0.06799761037804712,-0.06994402244625184,-0.06994402244625184,0.016130140444026088,0.01891350806965847,0.016130140444026088,-0.09961210471391116,-0.03638311604218308,-0.10701381708409011,-0.03287422780841356,-0.10155851678211589,-0.03832952811038779,80,3170441909,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,82.00872206687927,,-0.046699794143012244,-0.044315994587372,-0.044315994587372,0.01317291172956513,0.01317291172956513,0.014504467029366004,-0.07251822670448513,-0.020881361581539356,-0.07274422757987804,-0.015887761594865966,-0.0701344271488449,-0.018497562025899115,36,2091329539,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdflex_lgbm,2.893566846847534,,-0.05561299039844793,-0.05221264079852554,-0.05221264079852554,0.01712598821151501,0.01712598821151501,0.01886210506768896,-0.08917931049267488,-0.02204667030422098,-0.08918168740380633,-0.015243594193244746,-0.0857789608927525,-0.018646320704298593,94,4106545058,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdrobustnocovs,0.19864869117736816,,-0.06019825896309938,-0.05702402035458254,-0.05702402035458254,0.014660671826246382,0.017528598220131704,0.014660671826246382,-0.08893264773170335,-0.03146387019449541,-0.09137944156551357,-0.022668599143651505,-0.08575840912318651,-0.028289631585978567,5,2395494589,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdflex_local_linear,1.053471565246582,,-0.048463930745152074,-0.04723272309629292,-0.04723272309629292,0.003722407568221664,0.003722407568221664,0.006703151883919249,-0.05575971551464586,-0.04116814597565829,-0.06037065937167646,-0.034094786820909384,-0.05452850786578671,-0.039936938326799135,27,4285362377,False,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,oracle_kernel,34.9498610496521,,-0.07276373451944373,,,,,,,,,,,,6,3271189345,True,False,False,boundarymindist,[]
boundarypoint,oracle_neighbour,0.00018024444580078125,,-0.01857142857142846,,,,,,,,,,,,88,1812863563,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained,oracle_neighbour,0.00011873245239257812,,-0.09103724088905607,,,,,,,,,,,,53,1722995083,False,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdflex_lgbm,5.436348915100098,,-0.0417830077154398,-0.026600907035553227,-0.026600907035553227,0.00795589994528531,0.00795589994528531,0.012858225775764743,-0.05737628507280319,-0.026189730358076407,-0.05180256646113672,-0.0013992476099697337,-0.042194184392916625,-0.011007629678189832,35,2617095959,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.05353951454162598,Matrix is not positive definite,,,,,,,,,,,,,80,3170441909,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdrobustnocovs,0.004138469696044922,Matrix is not positive definite,,,,,,,,,,,,,71,2835651271,False,True,True,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,oracle_neighbour,4.220008850097656e-05,,-0.04997060552616117,,,,,,,,,,,,89,73930389,True,False,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_local_linear,1.1954991817474365,,-0.07510570861927161,-0.07849859589671569,-0.07849859589671569,0.02194491202668536,0.02194491202668536,0.025125446836680092,-0.1181169458354748,-0.032094471403068425,-0.1277435667920845,-0.02925362500134688,-0.12150983311291888,-0.035487358680512504,21,1091097415,True,True,False,distance,[]
boundarymindist_intent2treat_explained,oracle_kernel,49.33166694641113,,-0.06637054045259975,,,,,,,,,,,,6,3271189345,False,True,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdflex_local_linear,0.5748858451843262,,-0.06500841039288638,-0.06620350418234254,-0.06620350418234254,0.008640272628598504,0.008640272628598504,0.009983825046865779,-0.08194303356154667,-0.04807378722422609,-0.08577144170214838,-0.046635566662536695,-0.08313812735100283,-0.04926888101368225,82,2879715912,False,True,True,distance,[]
boundarypoint,rdrobust,0.6948258876800537,Matrix is not positive definite,,,,,,,,,,,,,25,359646364,True,True,False,boundarypoint,[]
distance_intent2treat_explained,rdflex_lgbm,2.7833127975463867,,-0.026970073005950404,-0.027953913744606144,-0.027953913744606144,0.00995397802161808,0.00995397802161808,0.012279749459424427,-0.0464795114312251,-0.00746063458067571,-0.05202178042425322,-0.0038860470649590695,-0.04746335216988084,-0.00844447531933145,71,2835651271,False,True,False,distance,[]
boundarypoint,rdflex_lgbm,0.004255771636962891,Matrix is not positive definite,,,,,,,,,,,,,4,1966969161,True,True,False,boundarypoint,[]
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.904118537902832,,-0.049246425720369594,-0.0538155437930658,-0.0538155437930658,0.009484134321269424,0.009484134321269424,0.010793854523890728,-0.0678349874145979,-0.03065786402614129,-0.07497110991425636,-0.03265997767187524,-0.0724041054872941,-0.0352269820988375,8,153842668,False,False,False,boundarymindist,[]
boundarypoint,rdflex_global_linear,0.0040836334228515625,Matrix is not positive definite,,,,,,,,,,,,,42,2475934341,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.048776626586914,,-0.04601949406676342,-0.03942052923994851,-0.03942052923994851,0.0036246266843218133,0.0036246266843218133,0.005340464133992865,-0.05312363182543701,-0.03891535630808984,-0.049887646603302416,-0.0289534118765946,-0.046524666998622094,-0.03231639148127492,16,391085360,False,True,False,yieldimprovement,[]
boundarypoint,rdrobustnocovs,0.0048580169677734375,Matrix is not positive definite,,,,,,,,,,,,,52,1471467827,True,True,False,boundarypoint,[]
distance_intent2treat_explained,oracle_kernel,0.7879965305328369,,-0.07556740821704146,,,,,,,,,,,,2,461025354,False,True,False,distance,[]
distance_fuzzy_explained,rdflex_lgbm,5.261647939682007,,-0.08302980978634182,-0.07986715508930521,-0.07986715508930521,0.0186285776541521,0.0186285776541521,0.022270285964761573,-0.11954115107168758,-0.04651846850099606,-0.12351611350564574,-0.03621819667296468,-0.11637849637465097,-0.04335581380395945,6,3271189345,True,True,False,distance,[]
distance_fuzzy_explained,oracle_neighbour,5.364418029785156e-05,,-0.1095175686947839,,,,,,,,,,,,73,2210222696,True,True,False,distance,[]
distance_fuzzy_explained,rdflex_lgbm,5.181777238845825,,-0.0671885072689635,-0.07067096693126576,-0.07067096693126576,0.01823621176081336,0.01823621176081336,0.02205089152061831,-0.10293082553460345,-0.031446189003323556,-0.11388992013867731,-0.02745201372385421,-0.10641328519690571,-0.03492864866562582,21,1091097415,True,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdrobust,2.0046823024749756,,-0.05680672280546385,-0.05333943056540448,-0.05333943056540448,0.005507154201094159,0.008395124759179586,0.005507154201094159,-0.06760054669691686,-0.04601289891401085,-0.06979357273911696,-0.036885288391692,-0.06413325445685748,-0.04254560667395148,73,2210222696,True,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,rdrobust,1.3499701023101807,,-0.07465469889675204,-0.07683927843934511,-0.07683927843934511,0.019510564836854198,0.021919884380511356,0.019510564836854198,-0.11289470329501985,-0.03641469449848422,-0.11980146237042943,-0.033877094508260784,-0.11507928283761293,-0.03859927404107729,84,3971928550,False,True,False,boundarymindist,[]
distance_fuzzy_explained,rdrobust,1.5597689151763916,,-0.055569558092016504,-0.0533372170995004,-0.0533372170995004,0.014372882773178271,0.016783420363429204,0.014372882773178271,-0.08373989068146209,-0.027399225502570918,-0.08623211654921778,-0.020442317649783014,-0.08150754968894598,-0.025166884510054815,72,975584376,True,True,False,distance,[]
distance_intent2treat_explained_subrule,rdrobust,0.28619980812072754,,-0.04780598934754858,-0.04482883297322648,-0.04482883297322648,0.012268243815142296,0.015090889835054456,0.012268243815142296,-0.07185130537878374,-0.023760673316313412,-0.07440643354459481,-0.015251232401858147,-0.06887414900446165,-0.02078351694199131,76,2402925254,False,True,True,distance,[]
boundarypoint,rdrobust,0.8367905616760254,Matrix is not positive definite,,,,,,,,,,,,,58,2773118945,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,oracle_kernel,29.22238779067993,,-0.1780438267075931,,,,,,,,,,,,95,1473388411,True,True,False,yieldimprovement,[]
boundarypoint,rdflex_local_linear,0.004097700119018555,Matrix is not positive definite,,,,,,,,,,,,,45,2435261987,True,True,False,boundarypoint,[]
distance_intent2treat_explained,rdflex_global_linear,0.7823433876037598,,-0.03041940722049223,-0.029137483181712796,-0.029137483181712796,0.007893845966534608,0.007893845966534608,0.009619047755629382,-0.045891061014406834,-0.014947753426577627,-0.04799047034831723,-0.010284496015108367,-0.0446091369756274,-0.013665829387798192,16,391085360,False,True,False,distance,[]
distance_intent2treat_explained_subrule,rdflex_global_linear,0.5442781448364258,,-0.07310863558213936,-0.07475774165210974,-0.07475774165210974,0.012649212132019975,0.012649212132019975,0.015264855010140889,-0.09790063579370561,-0.0483166353705731,-0.1046763077012117,-0.0448391756030078,-0.099549741863676,-0.049965741440543485,57,1538996468,False,True,True,distance,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0036766529083251953,Matrix is not positive definite,,,,,,,,,,,,,89,73930389,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.0406084060668945,,-0.05271972402696441,-0.04815701395128691,-0.04815701395128691,0.004044680771723731,0.004044680771723731,0.006309082888021734,-0.060647152668504595,-0.04479229538542423,-0.06052258918728746,-0.03579143871528636,-0.05608444259282709,-0.040229585309746727,92,237852112,False,True,False,yieldimprovement,[]
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,56.32367420196533,,-0.041391889164150375,-0.045431288341673884,-0.045431288341673884,0.011073769870086297,0.011073769870086297,0.013253787688177851,-0.06309607928260431,-0.01968769904569644,-0.07140823486924286,-0.019454341814104912,-0.06713547846012782,-0.023727098223219948,57,1538996468,False,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.003551483154296875,Matrix is not positive definite,,,,,,,,,,,,,79,2058108915,False,True,True,yieldimprovement,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00012755393981933594,,-0.09170832587719135,,,,,,,,,,,,42,2475934341,True,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,oracle_neighbour,3.62396240234375e-05,,-0.048115079365079416,,,,,,,,,,,,19,65668574,False,True,False,boundarymindist,[]
distance_intent2treat_explained_subrule,oracle_neighbour,3.457069396972656e-05,,-0.04436890431654816,,,,,,,,,,,,48,3097302936,False,True,True,distance,[]
boundarypoint,rdflex_global_linear,0.004130840301513672,Matrix is not positive definite,,,,,,,,,,,,,27,4285362377,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained,oracle_neighbour,0.00011754035949707031,,-0.09033389889245758,,,,,,,,,,,,86,2149385988,False,True,False,yieldimprovement,[]
distance_fuzzy_explained,rdrobust,1.5162482261657715,,-0.06934285566797364,-0.06925576148087914,-0.06925576148087914,0.014518204643598329,0.017311309600838206,0.014518204643598329,-0.09779801388960854,-0.040887697446338744,-0.10318530482374448,-0.0353262181380138,-0.09771091970251404,-0.04080060325924424,29,3574899382,True,True,False,distance,[]
boundarymindist_intent2treat_explained,rdflex_local_linear,0.7857179641723633,,-0.05142364638814943,-0.047322964582577356,-0.047322964582577356,0.01766451313784846,0.01766451313784846,0.019204587363139587,-0.08604545594276704,-0.016801836833531827,-0.08496326415228399,-0.009682665012870725,-0.08194477413719496,-0.012701155027959751,94,4106545058,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdflex_lgbm,2.7296125888824463,,-0.10200946508271053,-0.10557629085484527,-0.10557629085484527,0.02160166656027415,0.02160166656027415,0.023977667299670553,-0.1443479535468911,-0.059670976618529964,-0.15257165519548332,-0.05858092651420721,-0.14791477931902583,-0.0632378023906647,96,52000052,False,True,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_local_linear,0.7767748832702637,,-0.0263457463461022,-0.02410122098661619,-0.02410122098661619,0.007792882960213447,0.007792882960213447,0.008815049280411944,-0.041619516283856434,-0.01107197640834796,-0.041378400098169316,-0.006824041875063063,-0.039374990924370426,-0.008827451048861953,7,1580891310,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.21369671821594238,,-0.027696731019145604,-0.03214677867620508,-0.03214677867620508,0.010402458620962375,0.01230016328789785,0.010402458620962375,-0.04808517526690005,-0.007308286771391153,-0.05625465572444664,-0.008038901627963516,-0.052535222923959526,-0.011758334428450628,18,214521254,False,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_global_linear,0.7967402935028076,,-0.04701892716717053,-0.045312958947711854,-0.045312958947711854,0.00876533834513721,0.00876533834513721,0.010044772779956438,-0.06419867463594738,-0.02983917969839368,-0.06500035182931475,-0.025625566066108958,-0.0624927064164887,-0.028133211478935004,39,769159380,False,True,False,distance,[]
distance_fuzzy_explained,oracle_kernel,0.8517391681671143,,-0.06632442119160371,,,,,,,,,,,,27,4285362377,True,True,False,distance,[]
distance_fuzzy_explained,rdrobust,1.361057996749878,,-0.06489760539043041,-0.061790229223315785,-0.061790229223315785,0.01571774730431583,0.017965191342230222,0.01571774730431583,-0.09570382402499095,-0.03409138675586986,-0.09700135722945781,-0.02657910121717376,-0.09259644785787632,-0.03098401058875524,77,2705478053,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.5774691104888916,,-0.05883986381254491,-0.05003399305617365,-0.05003399305617365,0.028215471784750618,0.028215471784750618,0.031961919168719634,-0.11414117231746221,-0.0035385553076276235,-0.11267820350364452,0.012610217391297224,-0.10533530156109094,0.005267315448743641,82,2879715912,True,False,False,boundarymindist,[]
