setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0025_robust,ci_0025_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates,ci_0975_conventional,ci_0975_robust,ci_0975_bias_corrected
boundarypoint,rdflex_local_linear,0.7090444564819336,,-0.10869447836192526,-0.05952816511967556,-0.05952816511967556,0.5266467646724535,0.5266467646724535,0.5036301651687961,-1.1409031696944754,-1.0466251503784747,-1.0917368564522256,72,975584376,True,True,False,boundarypoint,[],0.9235142129706249,0.9275688201391237,0.9726805262128746
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,11.50454831123352,,0.11437577594042792,0.11177840491552557,0.11177840491552557,0.047958761591434064,0.047958761591434064,0.05807207830334077,0.020378330478074302,-0.0020407770664122304,0.017780959453171957,21,1091097415,False,False,False,boundarymindist,[],0.20837322140278153,0.22559758689746337,0.20577585037787918
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,10.826842069625854,,0.033107886666896076,0.015092998171017467,0.015092998171017467,0.0525733379779442,0.0525733379779442,0.05973666186251195,-0.06993396231692639,-0.10198870763615334,-0.08794885081280501,51,3500072816,False,True,False,boundarymindist,[],0.13614973565071856,0.13217470397818826,0.11813484715483993
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4651987552642822,,0.09312388498822927,0.0700101532424838,0.0700101532424838,0.04901121219453942,0.04901121219453942,0.05814635853408175,-0.0029363257517183022,-0.043954615316469645,-0.026050057497463766,36,2091329539,False,True,False,boundarymindist,[],0.18918409572817685,0.18397492180143726,0.16607036398243136
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,0.0,cutoff out of score range,,,,,,,,,,42,2475934341,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,11.250876426696777,,0.05111716306191752,0.03964111450626884,0.03964111450626884,0.04801319637204067,0.04801319637204067,0.05575573848775168,-0.04298697260993138,-0.0696381248611582,-0.054463021165580064,97,2652205589,False,True,False,boundarymindist,[],0.14522129873376644,0.14892035387369587,0.13374525017811772
boundarymindist_intent2treat_explained,rdflex_lgbm,2.3409664630889893,,-0.00101809174373306,-0.01630512300262555,-0.01630512300262555,0.06258131977243885,0.06258131977243885,0.07097330378153364,-0.12367522460269757,-0.15541024227825193,-0.13896225586159006,51,3500072816,False,True,False,boundarymindist,[],0.12163904111523145,0.12279999627300084,0.10635200985633897
distance_intent2treat_explained,rdflex_stacking_lgbm,11.59121561050415,,0.1673683064465139,0.18225020542710363,0.18225020542710363,0.03576022006478658,0.03576022006478658,0.04148286366214829,0.0972795630403056,0.10094528667370765,0.11216146202089533,59,3702412287,False,True,False,distance,[],0.2374570498527222,0.2635551241804996,0.2523389488333119
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0,cutoff out of score range,,,,,,,,,,56,1052525787,False,True,True,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,oracle_neighbour,2.4318695068359375e-05,,0.1266666666666666,,,,,,,,,91,1334706736,True,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.02476334571838379,,0.10155016112263726,0.0810832854615623,0.0810832854615623,0.04989556024834778,0.05601845008237144,0.04989556024834778,0.003756660047427224,-0.028710859169640557,-0.016710215613647744,19,65668574,False,False,False,boundarymindist,[],0.1993436621978473,0.19087743009276514,0.17887678653677233
yieldimprovement_fuzzy_explained,oracle_neighbour,2.5987625122070312e-05,,-0.17500000000000004,,,,,,,,,81,2805854093,True,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,rdrobustnocovs,0.018366098403930664,,0.11476043898266963,0.10300871279766721,0.10300871279766721,0.07178240949352659,0.08652536629928942,0.07178240949352659,-0.025930498348148534,-0.06657788889807578,-0.037682224533150954,84,3971928550,False,True,False,boundarymindist,[],0.2554513763134878,0.27259531449341023,0.24369965012848538
boundarymindist_intent2treat_explained,rdrobustnocovs,0.020471811294555664,,-0.06843464144844502,-0.10812584808212089,-0.10812584808212089,0.07815782895025061,0.08712819958283993,0.07815782895025061,-0.2216211713007782,-0.2788939813023049,-0.26131237793445405,94,4106545058,False,True,False,boundarymindist,[],0.08475188840388817,0.06264228513806314,0.0450606817702123
distance_intent2treat_explained_subrule,oracle_kernel,1.0482568740844727,,0.19723586360404277,,,,,,,,,0,3182414962,False,True,True,distance,[],,,
distance_intent2treat_explained,rdflex_global_linear,0.4728994369506836,,0.11805154083383056,0.12428289082097765,0.12428289082097765,0.03133918098526043,0.03133918098526043,0.037185543326820156,0.05662787479773763,0.0514005651548564,0.06285922478488473,29,3574899382,False,True,False,distance,[],0.1794752068699235,0.1971652164870989,0.18570655685707058
boundarypoint,rdflex_local_linear,0.38065505027770996,Matrix is not positive definite,,,,,,,,,,82,2879715912,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,10.791658401489258,,0.08782875083652426,0.08183367910062223,0.08183367910062223,0.04107708047917079,0.04107708047917079,0.04979360239626137,0.007319152507296214,-0.01575998825655739,0.001324080771394176,36,2091329539,False,True,False,boundarymindist,[],0.1683383491657523,0.17942734645780184,0.16234327742985027
yieldimprovement_fuzzy_explained,rdflex_global_linear,0.6610374450683594,,0.06532591452832646,0.05189158194077483,0.05189158194077483,0.14466764281680383,0.14466764281680383,0.15614587824856468,-0.21821745512091367,-0.2541487157607882,-0.2316517877084653,63,4256594433,True,True,False,yieldimprovement,[],0.34886928417756663,0.3579318796423378,0.33543495159001496
distance_fuzzy_explained,rdflex_lgbm,2.9467825889587402,,0.09910347459000603,0.10145609026649065,0.10145609026649065,0.03768179461009361,0.03768179461009361,0.044537772474763135,0.025248514281387024,0.01416366026431555,0.027601129957871645,23,2594786686,True,True,False,distance,[],0.17295843489862503,0.18874852026866573,0.17531105057510965
boundarymindist_intent2treat_unexplained,rdrobust,0.09008002281188965,,0.10389094340362483,0.0896180480400755,0.0896180480400755,0.035653975903994925,0.04205404742316749,0.035653975903994925,0.03401043472613585,0.007193629686527758,0.01973753936258653,13,1838952519,False,False,False,boundarymindist,[],0.1737714520811138,0.17204246639362325,0.15949855671756447
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.021064043045043945,,-0.10432898797101803,-0.14659852292840592,-0.14659852292840592,0.09502957696294621,0.10508634235851329,0.09502957696294621,-0.2905835362844698,-0.3525639692181379,-0.3328530712418577,39,769159380,True,True,False,yieldimprovement,[],0.08192556034243376,0.05936692336132604,0.03965602538504587
yieldimprovement_intent2treat_explained,oracle_kernel,1.2841987609863281,,0.11688860756121315,,,,,,,,,83,2328904255,False,True,False,yieldimprovement,[],,,
distance_fuzzy_explained,rdflex_lgbm,3.003206729888916,,0.059905131648361136,0.048869772189799335,0.048869772189799335,0.036944347892668,0.036944347892668,0.041229808617551926,-0.012504459653586382,-0.0319391677900816,-0.023539819112148183,52,1471467827,True,True,False,distance,[],0.13231472295030866,0.12967871216968027,0.12127936349174685
yieldimprovement_intent2treat_explained,oracle_kernel,1.862835168838501,,0.10482976670880904,,,,,,,,,9,923168703,False,True,False,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained,oracle_neighbour,2.4080276489257812e-05,,0.21999999999999997,,,,,,,,,50,952497169,False,True,False,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,rdrobust,0.057506561279296875,,0.04371635670509653,-0.04046399452800573,-0.04046399452800573,0.11565939340228812,0.1351670764946961,0.11565939340228812,-0.18297188883713775,-0.30538659635318055,-0.26715224007024,96,52000052,True,True,False,yieldimprovement,[],0.2704046022473308,0.22445860729716907,0.18622425101422854
boundarypoint,rdflex_local_linear,0.4020657539367676,Matrix is not positive definite,,,,,,,,,,19,65668574,True,True,False,boundarypoint,[],,,
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.02161693572998047,,-0.05849564609280644,-0.08468560320335039,-0.08468560320335039,0.05903605212987117,0.06463001325423967,0.05903605212987117,-0.17420418205678306,-0.21135810150200648,-0.200394139167327,4,1966969161,False,True,False,yieldimprovement,[],0.057212889871170194,0.041986895095305704,0.031022932760626246
boundarymindist_intent2treat_unexplained,rdflex_lgbm,2.0547409057617188,,0.0728617237590048,0.05557004718950758,0.05557004718950758,0.06481032809699738,0.06481032809699738,0.07697065879517902,-0.05416418513733441,-0.09528967191536444,-0.07145586170683163,28,2932894963,False,False,False,boundarymindist,[],0.19988763265534404,0.20642976629437962,0.1825959560858468
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0019376277923583984,Matrix is not positive definite,,,,,,,,,,65,2429958661,False,True,True,distance,[],,,
boundarypoint,rdflex_stacking_lgbm,17.90369963645935,,1.2284907975329893,1.2347875389442098,1.2347875389442098,1.019333072654272,1.019333072654272,1.0151207994523495,-0.7693653131199341,-0.7548126679399021,-0.7630685717087136,12,3931054374,True,True,False,boundarypoint,[],3.2263469081859126,3.224387745828322,3.232643649597133
yieldimprovement_intent2treat_explained,rdrobust,0.0823209285736084,,0.10888338737421155,0.10544066717939267,0.10544066717939267,0.04192935960425106,0.049239330681261774,0.04192935960425106,0.02670335265505086,0.008933352421261503,0.02326063246023198,64,3353729596,False,True,False,yieldimprovement,[],0.19106342209337224,0.20194798193752383,0.18762070189855334
